DayofYear,Alaska,Washington,Montana,North Dakota,Minnesota,Wisconsin,Michigan,New York,Vermont,New Hampshire,Maine,Oregon,Idaho,Wyoming,South Dakota,Nebraska,Iowa,Illinois,Indiana,Ohio,Pennsylvania,Connecticut,Rhode Island,Massachusetts,California,Nevada,Utah,Colorado,Kansas,Missouri,Kentucky,West Virginia,Virginia,District Of Columbia,Maryland,Delaware,New Jersey,Arizona,New Mexico,Texas,Oklahoma,Arkansas,Tennessee,Louisiana,Mississippi,Alabama,Florida,Georgia,South Carolina,North Carolina,Puerto Rico,Virgin Islands,Hawaii
1.0,52.5,67.5,67.71428571428571,-9999.0,18.846153846153847,25.2,29.88888888888889,47.53846153846154,40.0,50.333333333333336,41.25,72.55,62.0,47.0,19.666666666666668,43.0,33.3,37.5,37.166666666666664,30.647058823529413,43.125,44.75,37.333333333333336,44.7,85.82051282051282,70.0,55.142857142857146,54.0,75.0,36.44444444444444,29.333333333333332,21.0,22.666666666666668,48.0,39.0,38.0,40.6,50.8,48.666666666666664,31.2,49.0,51.0,60.25,47.0,51.75,54.75,37.64705882352941,55.21052631578947,75.85714285714286,53.285714285714285,-9999.0,-9999.0,64.5
2.0,50.75,57.17857142857143,56.714285714285715,24.0,24.75,36.09090909090909,39.2,50.857142857142854,30.0,49.0,43.333333333333336,76.19047619047619,60.8,49.5,28.25,56.5,52.9,40.2,54.666666666666664,45.5,52.73913043478261,38.75,35.333333333333336,37.8,80.53846153846153,68.75,64.75,56.0,83.0,59.0,35.18181818181818,43.0,34.75,41.0,43.111111111111114,44.0,41.57142857142857,43.5,37.0,20.055555555555557,44.875,-9999.0,41.25,40.0,41.5,44.0,33.92857142857143,40.36842105263158,40.57142857142857,44.65,-9999.0,-9999.0,15.5
3.0,56.5,60.3448275862069,33.1,-9999.0,45.5,65.42857142857143,48.473684210526315,41.13333333333333,30.5,39.5,41.5,70.86363636363636,66.0,31.5,37.6,42.0,63.785714285714285,35.18181818181818,36.166666666666664,38.18181818181818,61.2,43.75,13.5,35.2,83.88372093023256,75.0,72.55555555555556,33.166666666666664,64.66666666666667,32.27272727272727,24.666666666666668,38.27272727272727,39.0,67.0,60.333333333333336,64.33333333333333,44.53846153846154,55.0,16.857142857142858,22.928571428571427,31.285714285714285,24.5,25.0,22.625,30.714285714285715,25.1875,31.352941176470587,27.833333333333332,36.375,36.607142857142854,-9999.0,17.0,20.5
4.0,107.0,46.370370370370374,42.0,32.5,23.384615384615383,31.181818181818183,26.428571428571427,35.0,22.0,40.5,28.666666666666668,57.142857142857146,68.4,45.0,19.0,17.0,37.1,31.0,28.0,20.066666666666666,39.0625,36.75,5.5,34.0,85.97435897435898,73.75,74.0,65.0,-9999.0,27.714285714285715,19.636363636363637,24.0,15.5,-9999.0,27.25,28.0,24.0,54.5,58.666666666666664,33.09090909090909,26.333333333333332,28.0,22.5,28.8,32.0,14.333333333333334,26.7,15.722222222222221,17.666666666666668,18.41176470588235,-9999.0,-9999.0,19.5
5.0,128.0,29.814814814814813,35.0,29.666666666666668,35.666666666666664,31.363636363636363,28.142857142857142,36.30769230769231,15.0,-9999.0,21.0,49.80952380952381,81.33333333333333,33.0,30.0,32.5,38.8,30.0,30.133333333333333,23.11764705882353,36.333333333333336,23.0,14.0,16.5,76.94444444444444,71.0,74.75,72.0,-9999.0,22.333333333333332,23.25,21.0,17.166666666666668,-9999.0,23.875,-9999.0,33.5,67.0,62.333333333333336,27.77777777777778,23.666666666666668,-9999.0,29.666666666666668,37.625,36.75,41.57142857142857,29.75,27.36842105263158,22.0,23.0625,-9999.0,-9999.0,20.0
6.0,74.0,39.888888888888886,34.69230769230769,35.333333333333336,35.833333333333336,44.333333333333336,28.4375,43.214285714285715,23.5,32.0,44.333333333333336,60.0,82.16666666666667,24.8,24.666666666666668,26.571428571428573,47.142857142857146,39.42857142857143,38.43478260869565,35.22727272727273,50.083333333333336,36.25,31.0,39.5,80.8780487804878,66.25,64.1,37.90909090909091,39.333333333333336,36.09090909090909,30.4,27.181818181818183,23.76923076923077,42.0,43.666666666666664,52.333333333333336,40.09090909090909,44.6,24.555555555555557,35.5,32.63636363636363,33.25,31.933333333333334,47.45454545454545,42.833333333333336,34.64705882352941,34.916666666666664,35.44,29.0,30.785714285714285,-9999.0,18.5,38.0
7.0,87.25,37.16,56.42857142857143,39.0,26.76923076923077,28.0,27.0,46.0,36.0,50.666666666666664,54.0,56.80952380952381,52.5,42.0,16.0,35.0,38.77777777777778,45.0,35.625,28.11111111111111,52.5,43.666666666666664,39.333333333333336,45.4,78.23529411764706,58.0,84.0,49.666666666666664,-9999.0,28.0,24.571428571428573,17.0,27.571428571428573,44.0,34.142857142857146,43.0,41.0,56.0,17.0,31.833333333333332,31.75,-9999.0,41.0,38.166666666666664,30.333333333333332,32.857142857142854,33.0,27.444444444444443,32.0,29.789473684210527,-9999.0,-9999.0,37.0
8.0,76.5,37.04,59.5,28.0,28.416666666666668,28.727272727272727,29.75,42.0,29.0,42.0,43.333333333333336,50.285714285714285,35.2,42.0,20.0,24.0,40.75,38.5,38.76470588235294,30.23076923076923,39.05882352941177,28.5,24.0,35.333333333333336,88.14285714285714,58.75,94.875,59.0,41.0,35.0,19.0,33.0,16.4,-9999.0,24.166666666666668,-9999.0,27.75,41.5,45.0,21.428571428571427,29.0,-9999.0,29.333333333333332,36.4,24.0,39.0,32.5,30.705882352941178,26.6,22.5,-9999.0,-9999.0,25.0
9.0,54.4,39.81481481481482,40.666666666666664,-9999.0,19.785714285714285,21.6,25.214285714285715,43.857142857142854,24.5,51.666666666666664,44.0,50.61904761904762,54.857142857142854,38.8,26.25,24.285714285714285,32.0,39.125,27.458333333333332,31.7,40.95,42.4,36.0,43.7,83.26666666666667,64.25,83.33333333333333,39.2,11.0,26.6,23.636363636363637,24.444444444444443,26.533333333333335,37.0,31.555555555555557,34.333333333333336,37.1,34.333333333333336,23.75,27.823529411764707,20.25,30.0,26.714285714285715,41.2,30.857142857142858,40.5625,43.47826086956522,44.0,44.285714285714285,32.74074074074074,-9999.0,24.0,22.0
10.0,68.5,51.92,62.888888888888886,30.0,34.357142857142854,34.27272727272727,35.3,49.642857142857146,46.0,55.666666666666664,48.5,56.666666666666664,57.2,42.5,19.0,27.0,41.75,37.2,44.6875,35.470588235294116,48.44,46.5,50.0,48.333333333333336,95.2051282051282,62.5,83.22222222222223,59.0,40.0,36.125,28.875,30.0,41.875,58.0,44.0,48.0,40.857142857142854,37.166666666666664,36.666666666666664,24.7,33.166666666666664,-9999.0,50.0,40.22222222222222,37.75,33.2,49.4,36.526315789473685,38.8,38.666666666666664,-9999.0,-9999.0,17.0
11.0,84.0,51.24,58.888888888888886,38.0,40.357142857142854,49.416666666666664,44.27272727272727,54.285714285714285,52.5,64.0,54.75,56.04761904761905,62.8,37.0,24.0,40.5,50.5,34.166666666666664,48.05555555555556,40.31578947368421,63.19230769230769,59.8,43.0,59.2,85.475,52.0,91.55555555555556,59.0,52.0,34.22222222222222,37.81818181818182,47.0,57.625,66.0,65.5,52.333333333333336,49.285714285714285,42.666666666666664,32.0,30.105263157894736,42.25,36.0,60.25,44.81818181818182,50.75,59.0,37.64705882352941,46.78947368421053,42.4,53.1,-9999.0,-9999.0,21.0
12.0,61.0,44.370370370370374,52.69230769230769,36.5,34.13333333333333,35.75,37.875,51.411764705882355,49.75,77.2,62.8,40.09090909090909,43.0,38.666666666666664,29.166666666666668,27.333333333333332,46.857142857142854,43.214285714285715,52.608695652173914,51.333333333333336,58.0,51.0,35.0,56.25,73.02325581395348,43.333333333333336,56.55555555555556,38.0,39.666666666666664,40.90909090909091,48.0,42.6,52.125,60.0,51.36363636363637,54.333333333333336,47.083333333333336,26.875,30.88888888888889,30.652173913043477,43.916666666666664,38.625,46.92857142857143,36.63636363636363,42.0,43.13333333333333,30.5,37.8,26.0,38.592592592592595,12.0,13.0,45.0
13.0,34.0,42.370370370370374,66.77777777777777,34.0,47.69230769230769,38.6,34.7,42.714285714285715,39.5,44.0,46.0,36.9,49.2,56.0,42.6,54.0,56.4,39.6,43.333333333333336,28.58823529411765,38.266666666666666,37.5,33.0,41.0,74.66666666666667,38.0,36.0,52.0,-9999.0,45.42857142857143,29.818181818181817,24.0,34.333333333333336,38.0,34.875,40.0,33.666666666666664,51.333333333333336,35.0,29.75,38.375,40.0,49.0,38.18181818181818,45.5,39.375,32.5,23.11764705882353,31.4,38.05,-9999.0,-9999.0,44.333333333333336
14.0,30.25,41.44444444444444,63.875,48.0,53.733333333333334,62.57142857142857,55.833333333333336,53.0,84.5,70.33333333333333,72.25,41.0,52.8,58.0,25.75,32.5,68.6,57.57142857142857,70.58823529411765,58.72222222222222,55.0,51.0,39.0,58.75,79.61111111111111,46.333333333333336,41.857142857142854,56.857142857142854,71.0,58.0,35.9,52.0,39.5,60.0,57.875,51.0,45.833333333333336,39.25,27.666666666666668,30.782608695652176,45.0,62.0,51.0,40.22222222222222,39.5,38.75,30.125,28.38888888888889,30.2,28.904761904761905,-9999.0,-9999.0,55.666666666666664
15.0,24.833333333333332,35.75,44.25,-9999.0,35.611111111111114,62.285714285714285,76.21052631578948,60.8235294117647,59.25,72.33333333333333,52.5,43.5,45.5,50.8,21.8,26.142857142857142,55.857142857142854,60.6,72.3913043478261,69.88,69.3076923076923,62.25,38.666666666666664,48.8,71.86111111111111,50.4,43.0,38.125,43.2,45.22222222222222,53.375,48.083333333333336,54.73684210526316,72.0,70.0909090909091,82.0,64.53846153846153,13.666666666666666,20.11111111111111,34.65217391304348,43.5,48.6,56.8,35.46666666666667,41.57142857142857,49.76470588235294,30.875,45.625,33.5,42.964285714285715,13.0,22.0,45.333333333333336
16.0,28.75,34.46153846153846,46.0,36.0,37.583333333333336,35.8,29.875,53.642857142857146,44.0,50.75,45.0,38.523809523809526,61.2,52.0,24.5,22.5,54.6,55.5,70.27777777777777,54.31578947368421,56.11538461538461,59.75,49.333333333333336,51.55555555555556,69.57142857142857,38.666666666666664,72.5,47.5,65.0,49.5,49.36363636363637,59.0,39.5,56.0,56.0,63.666666666666664,58.714285714285715,62.0,37.0,38.5,39.2,54.0,55.5,47.7,53.5,55.125,33.63636363636363,38.294117647058826,33.6,36.05,-9999.0,-9999.0,31.0
17.0,61.0,35.6,41.875,36.0,43.0,47.76923076923077,40.22222222222222,38.57142857142857,-9999.0,45.0,42.2,36.45,53.2,-9999.0,17.0,11.0,38.0,46.142857142857146,61.294117647058826,44.75,43.36842105263158,27.0,19.0,38.333333333333336,66.28571428571429,48.25,57.125,64.0,54.0,28.571428571428573,32.2,51.0,38.625,35.0,34.22222222222222,36.0,25.0,64.0,31.5,39.5,28.0,-9999.0,41.0,59.0,51.25,48.125,42.25,43.94736842105263,41.5,41.666666666666664,-9999.0,-9999.0,29.333333333333332
18.0,58.166666666666664,18.6,17.181818181818183,-9999.0,19.142857142857142,26.363636363636363,29.944444444444443,50.92857142857143,44.0,47.0,53.666666666666664,26.1,45.714285714285715,22.666666666666668,5.666666666666667,14.285714285714286,24.833333333333332,31.2,31.125,34.0,54.708333333333336,59.75,31.666666666666668,53.5,67.23255813953489,33.0,48.333333333333336,18.666666666666668,31.0,16.75,20.583333333333332,25.5,35.578947368421055,56.0,48.25,50.5,48.2,34.333333333333336,22.571428571428573,31.90909090909091,14.25,22.8,20.6,42.125,41.666666666666664,29.866666666666667,45.22222222222222,34.30434782608695,35.0,31.74074074074074,17.25,23.0,36.0
19.0,49.25,30.846153846153847,26.285714285714285,34.0,31.428571428571427,23.7,26.7,36.09090909090909,-9999.0,32.0,14.5,41.666666666666664,62.75,-9999.0,8.333333333333334,30.5,42.22222222222222,37.75,52.388888888888886,37.2,43.3,36.0,14.0,22.0,58.68421052631579,33.333333333333336,51.714285714285715,62.0,66.0,45.5,34.625,48.0,19.166666666666668,-9999.0,35.142857142857146,47.0,37.0,65.0,40.0,37.81818181818182,26.0,43.0,22.0,54.0,49.25,42.0,43.0,29.8,21.333333333333332,20.529411764705884,-9999.0,-9999.0,25.5
20.0,63.25,37.892857142857146,40.625,38.333333333333336,45.5,35.166666666666664,35.1,38.76923076923077,-9999.0,-9999.0,22.5,40.04761904761905,48.2,-9999.0,15.0,10.0,48.333333333333336,53.5,65.41176470588235,46.7,62.68181818181818,35.0,18.5,23.5,62.256410256410255,42.75,29.0,65.0,66.0,37.142857142857146,42.45454545454545,64.0,41.0,64.0,54.0,59.0,48.333333333333336,60.0,19.0,44.23809523809524,34.2,55.0,35.0,64.0,55.0,54.5,43.583333333333336,50.76470588235294,42.8,38.75,-9999.0,-9999.0,30.0
21.0,41.666666666666664,41.172413793103445,37.61538461538461,36.333333333333336,31.9375,40.27272727272727,49.421052631578945,48.125,40.75,48.0,46.8,47.904761904761905,40.0,33.0,23.8,13.375,47.07142857142857,41.3125,55.333333333333336,56.833333333333336,64.28,37.666666666666664,22.0,48.5,56.78947368421053,30.5,22.333333333333332,16.4,20.0,24.444444444444443,33.06666666666667,55.083333333333336,56.31578947368421,79.0,69.5,68.66666666666667,38.142857142857146,30.666666666666668,15.571428571428571,39.4375,21.8,21.2,26.77777777777778,55.333333333333336,43.714285714285715,42.8125,46.46666666666667,52.125,60.42857142857143,45.03333333333333,11.5,9.0,20.0
22.0,40.25,41.464285714285715,64.25,35.0,27.76923076923077,45.27272727272727,42.45454545454545,51.75,66.66666666666667,53.0,61.4,57.904761904761905,49.6,-9999.0,13.666666666666666,29.0,47.9,52.714285714285715,48.94444444444444,46.8,71.56,48.0,33.0,39.142857142857146,64.25,52.5,37.666666666666664,-9999.0,52.0,43.285714285714285,33.4,51.0,48.57142857142857,58.0,63.888888888888886,78.0,60.714285714285715,33.0,9.0,19.285714285714285,31.333333333333332,43.0,39.25,42.833333333333336,29.5,37.875,54.30769230769231,44.35294117647059,55.0,45.45454545454545,-9999.0,-9999.0,42.5
23.0,28.0,41.32142857142857,52.857142857142854,-9999.0,24.076923076923077,43.30769230769231,40.083333333333336,55.06666666666667,63.333333333333336,52.75,42.0,60.333333333333336,61.0,38.0,8.666666666666666,39.0,51.4,46.285714285714285,50.0,48.2,67.2,54.8,43.0,51.333333333333336,69.43333333333334,53.25,47.666666666666664,38.0,73.0,51.375,33.44444444444444,61.0,47.25,61.0,59.333333333333336,67.0,59.714285714285715,54.0,46.0,16.5,39.875,49.0,51.25,32.666666666666664,29.0,26.666666666666668,39.125,29.166666666666668,34.2,33.56521739130435,-9999.0,-9999.0,31.5
24.0,16.666666666666668,39.25925925925926,27.0,25.0,30.375,51.833333333333336,50.44444444444444,57.705882352941174,61.5,58.2,47.0,54.59090909090909,56.375,35.0,10.333333333333334,8.0,36.785714285714285,47.125,56.75,62.34615384615385,66.23076923076923,60.2,39.666666666666664,58.6,66.61538461538461,40.25,48.875,18.333333333333332,34.0,27.75,52.64705882352941,54.5,22.705882352941178,39.0,43.0,58.5,54.714285714285715,26.25,16.428571428571427,22.555555555555557,23.333333333333332,24.142857142857142,37.5,30.666666666666668,30.857142857142858,30.75,15.666666666666666,17.791666666666668,17.333333333333332,17.85185185185185,18.5,19.0,25.0
25.0,52.0,35.69230769230769,45.57142857142857,27.0,23.1,19.2,23.428571428571427,38.18181818181818,38.0,40.0,30.333333333333332,55.19047619047619,61.2,-9999.0,22.5,31.5,39.5,36.0,46.5,43.89473684210526,53.95454545454545,29.666666666666668,23.5,27.0,62.096774193548384,41.25,64.28571428571429,32.0,50.0,21.5,25.727272727272727,64.0,31.142857142857142,-9999.0,37.888888888888886,47.666666666666664,37.8,66.0,26.0,30.444444444444443,25.666666666666668,-9999.0,22.5,47.0,28.75,30.833333333333332,29.5,26.5625,27.0,29.5,-9999.0,-9999.0,34.0
26.0,78.75,32.55555555555556,52.375,-9999.0,22.53846153846154,34.916666666666664,30.5,42.57142857142857,61.0,-9999.0,36.666666666666664,48.19047619047619,47.8,42.0,10.666666666666666,20.0,38.6,36.8,38.666666666666664,32.27777777777778,39.625,25.666666666666668,19.5,28.0,61.911764705882355,45.75,67.85714285714286,38.0,36.0,32.857142857142854,28.0,35.0,32.57142857142857,41.0,44.125,-9999.0,21.5,61.0,37.5,28.77777777777778,28.6,-9999.0,31.666666666666668,38.333333333333336,26.666666666666668,23.5,21.0,21.444444444444443,23.0,32.17391304347826,-9999.0,-9999.0,17.0
27.0,50.666666666666664,30.703703703703702,45.166666666666664,29.333333333333332,28.705882352941178,47.92307692307692,36.94444444444444,35.857142857142854,23.0,-9999.0,25.666666666666668,49.36363636363637,47.42857142857143,58.0,19.75,16.333333333333332,47.30769230769231,48.5625,61.130434782608695,49.21739130434783,39.54545454545455,20.333333333333332,14.5,29.333333333333332,60.138888888888886,33.5,52.888888888888886,35.25,8.0,29.4,45.0,34.666666666666664,31.57894736842105,38.0,34.2,-9999.0,19.6,31.4,19.375,33.45454545454545,25.833333333333332,28.166666666666668,37.0,40.5,31.857142857142858,27.333333333333332,38.333333333333336,30.043478260869566,27.5,28.107142857142858,13.0,21.0,17.0
28.0,82.25,30.0,50.6,35.666666666666664,61.8,59.57142857142857,42.9,41.0,58.0,-9999.0,29.333333333333332,48.57142857142857,63.4,34.0,29.6,23.666666666666668,64.75,53.857142857142854,66.05555555555556,57.68421052631579,52.166666666666664,22.0,19.5,36.0,60.17142857142857,41.0,39.857142857142854,48.0,41.0,42.285714285714285,33.0,-9999.0,29.0,35.0,33.666666666666664,-9999.0,10.0,39.25,8.0,28.142857142857142,28.5,40.0,40.5,44.5,39.333333333333336,53.125,44.5,33.611111111111114,39.8,34.26086956521739,-9999.0,-9999.0,20.0
29.0,77.75,34.07692307692308,47.666666666666664,33.2,24.46153846153846,46.25,42.0,43.63636363636363,82.0,58.333333333333336,62.75,43.1,51.0,51.0,16.5,22.5,40.3,44.666666666666664,49.76470588235294,40.8,60.36363636363637,48.25,18.0,50.2,62.90909090909091,38.0,47.5,-9999.0,31.0,32.714285714285715,33.7,47.0,38.625,-9999.0,46.5,42.666666666666664,32.0,47.333333333333336,11.0,33.18181818181818,32.142857142857146,50.0,44.75,40.666666666666664,47.666666666666664,54.285714285714285,48.7,60.68421052631579,51.6,48.04347826086956,-9999.0,-9999.0,47.0
30.0,48.666666666666664,36.51851851851852,38.30769230769231,39.6,21.5,19.166666666666668,16.307692307692307,40.2,32.0,37.666666666666664,48.75,38.31818181818182,38.25,40.0,31.2,24.875,32.53846153846154,36.125,24.25,22.476190476190474,47.30769230769231,42.25,25.5,42.666666666666664,59.513513513513516,33.0,44.142857142857146,30.88888888888889,38.142857142857146,31.333333333333332,23.5,20.1,19.444444444444443,-9999.0,28.428571428571427,53.0,36.0,12.166666666666666,8.166666666666666,28.75,32.77777777777778,29.666666666666668,24.076923076923077,37.8,39.0,35.57142857142857,45.8,34.84,38.0,25.24137931034483,11.0,13.0,22.0
31.0,76.0,37.7037037037037,40.888888888888886,33.5,33.69230769230769,40.083333333333336,42.7,35.42857142857143,55.0,-9999.0,23.0,48.23809523809524,41.6,42.0,34.666666666666664,13.0,43.7,44.166666666666664,51.05555555555556,40.666666666666664,48.0,20.0,13.0,33.0,63.22222222222222,36.0,40.75,40.5,63.0,46.22222222222222,28.444444444444443,56.0,29.2,-9999.0,27.666666666666668,-9999.0,18.0,31.0,17.5,38.0,39.6,38.0,38.0,47.4,48.25,57.142857142857146,45.90909090909091,40.73684210526316,39.75,28.473684210526315,-9999.0,-9999.0,29.0
32.0,82.5,38.75,42.0,34.0,21.75,19.9,23.571428571428573,50.142857142857146,82.0,45.0,22.5,52.523809523809526,39.0,33.0,20.5,27.5,28.666666666666668,39.0,46.77777777777778,39.94444444444444,63.42307692307692,56.5,32.0,46.0,68.8108108108108,48.0,33.666666666666664,45.5,48.0,35.625,25.666666666666668,55.0,45.57142857142857,60.0,60.125,56.0,58.166666666666664,47.75,6.0,25.8,35.0,30.0,39.25,50.333333333333336,38.5,48.57142857142857,27.333333333333332,41.05263157894737,37.75,40.04761904761905,-9999.0,-9999.0,25.0
33.0,60.0,27.59259259259259,31.363636363636363,27.0,24.75,24.8,22.357142857142858,41.25,36.333333333333336,37.0,33.333333333333336,36.40909090909091,38.0,22.0,25.0,19.0,37.642857142857146,30.571428571428573,25.727272727272727,29.095238095238095,46.2,35.25,18.0,24.0,72.4054054054054,40.25,14.666666666666666,23.333333333333332,24.5,29.666666666666668,24.428571428571427,25.727272727272727,25.1875,38.0,42.5,44.0,34.25,36.2,20.25,20.0,24.6,31.2,23.071428571428573,29.142857142857142,26.0,28.8,30.75,21.041666666666668,22.8,19.24,26.0,-9999.0,28.666666666666668
34.0,92.33333333333333,34.7037037037037,36.0,33.333333333333336,43.4,56.23076923076923,46.5,46.23076923076923,78.0,53.5,39.0,36.19047619047619,47.285714285714285,28.0,30.333333333333332,53.0,63.4,47.25,46.470588235294116,38.05263157894737,45.7,40.333333333333336,24.0,53.0,74.4,36.75,10.0,48.0,45.0,38.111111111111114,29.333333333333332,40.0,27.25,-9999.0,31.0,40.0,35.5,61.666666666666664,39.5,27.5,33.666666666666664,58.0,33.666666666666664,39.6,40.25,43.714285714285715,42.75,37.0,36.5,35.904761904761905,-9999.0,-9999.0,27.5
35.0,93.25,31.035714285714285,52.6,30.333333333333332,36.733333333333334,50.54545454545455,38.2,54.5,62.5,61.5,69.0,40.15,44.0,43.0,32.0,45.5,63.3,55.0,51.0625,39.388888888888886,60.88,66.25,34.5,63.666666666666664,82.28205128205128,31.333333333333332,21.0,52.0,55.0,54.55555555555556,30.375,58.0,37.333333333333336,40.0,46.625,45.5,55.5,58.666666666666664,20.0,32.10526315789474,44.666666666666664,45.0,39.333333333333336,40.22222222222222,45.25,52.0,37.84615384615385,49.8421052631579,44.6,43.294117647058826,-9999.0,-9999.0,16.5
36.0,57.0,25.615384615384617,32.214285714285715,35.25,42.88235294117647,43.76923076923077,28.75,44.36363636363637,34.0,39.666666666666664,47.75,25.045454545454547,30.75,42.666666666666664,33.5,40.125,56.833333333333336,47.93333333333333,47.78260869565217,30.272727272727273,50.81818181818182,46.0,26.0,37.875,71.62857142857143,61.666666666666664,16.666666666666668,39.666666666666664,35.25,40.54545454545455,35.4,24.0,23.642857142857142,-9999.0,30.5,49.0,28.5,43.333333333333336,17.142857142857142,30.25,37.4,31.571428571428573,34.8,39.25,37.857142857142854,38.6875,27.6,33.708333333333336,32.8,29.615384615384617,23.0,17.0,25.5
37.0,94.0,18.47826086956522,37.142857142857146,41.285714285714285,54.142857142857146,59.214285714285715,44.916666666666664,49.285714285714285,79.0,50.0,50.25,15.1,48.6,-9999.0,46.2,54.5,61.888888888888886,53.714285714285715,56.72222222222222,42.833333333333336,50.80952380952381,43.5,33.666666666666664,43.77777777777778,66.80952380952381,29.5,5.0,40.0,52.0,46.333333333333336,31.77777777777778,47.0,23.25,-9999.0,35.714285714285715,39.0,44.2,57.5,41.0,33.111111111111114,39.285714285714285,58.0,37.666666666666664,52.75,42.0,63.714285714285715,38.2,36.333333333333336,30.0,34.111111111111114,-9999.0,-9999.0,27.0
38.0,81.75,15.173913043478262,38.0,45.5,75.6923076923077,80.78571428571429,55.166666666666664,57.1764705882353,59.5,61.25,60.6,12.526315789473685,31.4,-9999.0,44.333333333333336,57.0,69.9,54.666666666666664,52.77777777777778,40.88235294117647,61.73913043478261,71.2,59.666666666666664,65.8,54.083333333333336,12.5,12.0,39.0,71.0,54.44444444444444,29.11111111111111,65.0,41.57142857142857,63.0,52.77777777777778,51.0,58.6,54.25,29.0,33.666666666666664,41.142857142857146,38.0,39.5,52.25,48.5,52.5,46.0,55.44444444444444,52.0,50.95,-9999.0,-9999.0,35.5
39.0,44.166666666666664,18.04,26.545454545454547,47.75,49.64705882352941,66.23076923076923,58.77777777777778,59.388888888888886,40.75,47.666666666666664,30.4,23.7,27.833333333333332,2.0,59.166666666666664,33.142857142857146,90.07692307692308,67.5625,59.95652173913044,50.63636363636363,74.78260869565217,71.6,55.666666666666664,50.5,47.6,34.0,9.5,14.75,43.75,49.6,43.42857142857143,54.27272727272727,52.666666666666664,77.0,78.54545454545455,74.0,74.92307692307692,44.0,6.0,36.55555555555556,31.25,41.0,43.69230769230769,34.833333333333336,33.0,35.625,38.5,46.75,46.0,41.2962962962963,11.0,5.0,37.5
40.0,78.75,18.307692307692307,32.55555555555556,42.42857142857143,32.285714285714285,35.0,33.22222222222222,38.5,54.0,36.0,33.0,13.263157894736842,34.4,-9999.0,42.4,78.0,58.3,44.25,51.111111111111114,44.1578947368421,62.208333333333336,20.333333333333332,24.0,27.333333333333332,48.0,19.0,13.0,-9999.0,71.0,70.44444444444444,48.4,53.0,57.25,75.0,67.11111111111111,60.333333333333336,36.5,48.333333333333336,14.0,31.125,55.4,54.0,61.75,49.666666666666664,48.0,44.75,36.0,37.55555555555556,41.166666666666664,45.21052631578947,-9999.0,-9999.0,29.0
41.0,75.25,18.391304347826086,31.0,35.666666666666664,46.214285714285715,45.92307692307692,45.2,40.111111111111114,65.0,40.0,33.75,27.736842105263158,26.8,-9999.0,38.25,58.0,65.0,49.6,56.388888888888886,46.89473684210526,48.42857142857143,13.5,14.0,28.0,44.26315789473684,21.5,11.0,-9999.0,58.0,49.888888888888886,45.3,55.0,30.5,44.0,45.3,35.0,24.0,49.5,15.0,44.0625,64.875,43.0,50.25,53.1,52.5,49.25,43.72222222222222,30.176470588235293,24.75,28.0,-9999.0,-9999.0,29.0
42.0,36.8,33.96153846153846,34.6875,32.6,26.6,45.30769230769231,55.578947368421055,49.0,58.25,43.0,31.6,42.5,30.0,19.0,30.5,29.625,42.714285714285715,48.8125,62.36363636363637,66.88,59.13636363636363,40.25,27.0,48.0,51.58064516129032,39.333333333333336,16.666666666666668,6.5,40.857142857142854,48.6,56.642857142857146,61.54545454545455,44.421052631578945,50.0,48.583333333333336,38.333333333333336,37.166666666666664,4.0,10.857142857142858,46.041666666666664,53.75,53.4,51.69230769230769,69.125,67.14285714285714,62.1875,46.8,41.82608695652174,38.375,37.642857142857146,16.75,17.0,36.666666666666664
43.0,56.333333333333336,36.869565217391305,43.111111111111114,33.8,28.416666666666668,23.818181818181817,25.875,45.214285714285715,58.0,51.5,44.6,45.80952380952381,40.125,-9999.0,25.333333333333332,28.0,31.6,49.0,27.416666666666668,26.055555555555557,49.473684210526315,60.25,53.0,58.333333333333336,56.6,41.666666666666664,31.0,-9999.0,-9999.0,23.166666666666668,24.3,27.0,35.42857142857143,51.0,44.1,45.333333333333336,42.0,22.0,5.0,44.375,33.666666666666664,47.0,34.666666666666664,56.07692307692308,48.75,52.75,54.53846153846154,42.388888888888886,41.75,41.36842105263158,-9999.0,-9999.0,26.5
44.0,54.0,39.608695652173914,42.714285714285715,39.166666666666664,35.06666666666667,45.083333333333336,37.125,39.5,57.0,51.0,38.4,46.095238095238095,41.25,-9999.0,24.333333333333332,34.5,44.55555555555556,39.0,43.0,28.0,42.833333333333336,33.333333333333336,26.333333333333332,39.0,60.142857142857146,36.25,34.5,-9999.0,41.0,45.833333333333336,22.0,-9999.0,26.0,-9999.0,26.4,-9999.0,40.25,30.0,26.0,48.94736842105263,40.333333333333336,47.0,34.5,47.666666666666664,39.5,59.125,47.0,33.875,23.25,24.4375,-9999.0,-9999.0,25.5
45.0,48.5,38.80769230769231,27.416666666666668,29.333333333333332,31.9375,31.0,30.076923076923077,49.06666666666667,50.25,55.5,60.8,37.81818181818182,46.5,3.0,28.8,25.75,33.714285714285715,43.0,37.95238095238095,38.69565217391305,53.333333333333336,68.4,22.0,54.77777777777778,58.75757575757576,34.75,39.142857142857146,24.0,31.0,36.4,38.53846153846154,35.63636363636363,29.9375,37.0,44.8,42.5,51.214285714285715,27.333333333333332,18.142857142857142,46.89473684210526,45.0,41.0,39.0,61.30769230769231,62.857142857142854,60.1764705882353,57.421052631578945,54.291666666666664,40.714285714285715,33.6,30.5,15.0,34.666666666666664
