DayofYear,Alaska,Washington,Montana,North Dakota,Minnesota,Wisconsin,Michigan,New York,Vermont,New Hampshire,Maine,Oregon,Idaho,Wyoming,South Dakota,Nebraska,Iowa,Illinois,Indiana,Ohio,Pennsylvania,Connecticut,Rhode Island,Massachusetts,California,Nevada,Utah,Colorado,Kansas,Missouri,Kentucky,West Virginia,Virginia,District Of Columbia,Maryland,Delaware,New Jersey,Arizona,New Mexico,Texas,Oklahoma,Arkansas,Tennessee,Louisiana,Mississippi,Alabama,Florida,Georgia,South Carolina,North Carolina,Puerto Rico,Virgin Islands,Hawaii
14.0,22.333333333333332,25.25925925925926,44.23076923076923,46.0,60.15384615384615,80.0,72.6,76.05882352941177,76.33333333333333,53.833333333333336,54.2,40.708333333333336,49.45454545454545,42.6,44.42857142857143,39.375,72.6923076923077,63.473684210526315,64.81818181818181,74.84,78.33333333333333,73.8,59.0,52.833333333333336,47.48275862068966,-9999.0,100.44444444444444,47.166666666666664,56.875,59.63636363636363,59.904761904761905,74.55555555555556,58.111111111111114,-9999.0,77.125,73.66666666666667,71.46666666666667,16.5,25.3,44.041666666666664,59.8,59.0,68.71428571428571,55.6,61.333333333333336,72.375,56.22222222222222,76.08,82.625,70.03333333333333,-9999.0,15.0,21.0
15.0,45.25,28.4,43.25,-9999.0,36.375,35.0,51.5,62.666666666666664,60.0,59.333333333333336,52.166666666666664,34.608695652173914,31.714285714285715,-9999.0,70.0,78.0,72.0,80.0,72.1,74.76470588235294,72.57894736842105,74.66666666666667,55.5,68.16666666666667,65.42857142857143,-9999.0,76.83333333333333,-9999.0,-9999.0,83.875,50.45454545454545,75.0,58.25,69.0,66.2,95.0,67.8,-9999.0,49.0,38.6,70.22222222222223,56.0,68.33333333333333,52.333333333333336,58.833333333333336,73.71428571428571,53.294117647058826,76.88235294117646,89.0,64.3,-9999.0,-9999.0,5.0
16.0,44.75,29.0,49.888888888888886,-9999.0,56.625,81.0,71.0,58.75,44.5,55.0,35.5,32.21739130434783,40.142857142857146,-9999.0,56.0,58.0,68.0,71.57142857142857,66.2,77.36842105263158,78.05263157894737,46.0,29.0,39.857142857142854,73.875,61.0,93.33333333333333,-9999.0,-9999.0,77.75,53.1,75.0,66.75,77.0,74.8,85.0,61.1,-9999.0,42.0,36.411764705882355,60.7,53.0,66.66666666666667,47.0,46.833333333333336,59.0,37.0,61.88235294117647,84.5,73.0,-9999.0,-9999.0,6.0
17.0,27.857142857142858,26.185185185185187,43.61538461538461,-9999.0,68.46153846153847,79.53846153846153,69.8,68.15789473684211,55.333333333333336,52.4,24.666666666666668,27.0,40.9,39.0,50.142857142857146,38.625,60.92307692307692,49.666666666666664,65.75,72.96,77.75,69.2,45.0,51.36363636363637,59.48275862068966,57.0,92.55555555555556,38.44444444444444,41.125,44.583333333333336,55.68421052631579,58.166666666666664,50.44444444444444,68.0,68.0,65.0,67.0,40.6,23.333333333333332,31.75,41.0,44.4,37.0,41.25,35.333333333333336,16.933333333333334,30.0,12.136363636363637,14.0,32.074074074074076,-9999.0,8.0,8.0
18.0,46.5,28.36,53.142857142857146,34.0,48.142857142857146,83.0,84.0,50.214285714285715,35.5,35.0,23.0,24.681818181818183,38.714285714285715,-9999.0,39.333333333333336,71.0,72.0,57.142857142857146,56.0,64.38888888888889,52.18181818181818,18.0,13.0,19.8,55.333333333333336,-9999.0,106.33333333333333,57.0,-9999.0,47.375,48.36363636363637,61.0,32.0,-9999.0,30.5,-9999.0,21.5,-9999.0,46.0,31.6875,45.8,42.0,52.5,52.333333333333336,41.833333333333336,52.333333333333336,40.9,29.75,47.0,29.375,-9999.0,-9999.0,2.0
19.0,64.25,26.47826086956522,48.714285714285715,35.0,52.714285714285715,55.0,60.0,62.5,48.0,46.5,28.5,20.40909090909091,37.142857142857146,-9999.0,43.5,-9999.0,76.5,54.166666666666664,64.8,61.88235294117647,68.42105263157895,55.75,40.0,55.714285714285715,46.1,-9999.0,38.0,-9999.0,-9999.0,52.375,46.1,61.0,40.0,62.0,62.0,75.0,64.44444444444444,-9999.0,24.5,34.04761904761905,42.9,44.0,53.5,50.166666666666664,39.333333333333336,54.42857142857143,41.125,45.388888888888886,44.25,41.111111111111114,-9999.0,-9999.0,5.0
20.0,43.714285714285715,27.84,44.30769230769231,48.4,38.69230769230769,28.0,21.35,46.77777777777778,60.0,33.25,18.0,24.458333333333332,36.3,31.2,48.0,29.0,64.53846153846153,56.44444444444444,63.27272727272727,54.416666666666664,51.3,42.6,40.5,38.54545454545455,38.2,-9999.0,31.285714285714285,21.333333333333332,33.55555555555556,41.5,52.42857142857143,51.083333333333336,55.388888888888886,58.0,55.25,59.0,43.93333333333333,25.0,6.2,48.92,43.06666666666667,35.84615384615385,45.285714285714285,33.84615384615385,33.833333333333336,43.294117647058826,46.0,47.52173913043478,47.166666666666664,50.275862068965516,-9999.0,8.0,5.0
21.0,64.5,32.214285714285715,63.0,35.0,36.0,39.333333333333336,49.0,49.15384615384615,49.5,59.0,37.25,27.636363636363637,43.857142857142854,-9999.0,46.0,-9999.0,65.42857142857143,47.5,40.22222222222222,40.470588235294116,48.142857142857146,46.75,33.5,45.285714285714285,8.0,-9999.0,36.666666666666664,-9999.0,-9999.0,40.857142857142854,14.625,63.0,40.75,49.0,45.4,39.0,39.0,-9999.0,26.0,38.0,36.22222222222222,-9999.0,29.5,47.285714285714285,30.833333333333332,24.285714285714285,46.23809523809524,23.133333333333333,37.5,33.166666666666664,-9999.0,-9999.0,23.0
22.0,60.0,37.607142857142854,41.55555555555556,-9999.0,44.0,56.333333333333336,63.0,49.07142857142857,50.0,48.5,42.25,36.95652173913044,54.42857142857143,-9999.0,35.0,-9999.0,84.71428571428571,66.0,62.2,55.1,45.86363636363637,46.333333333333336,41.0,48.142857142857146,44.333333333333336,-9999.0,24.5,57.0,-9999.0,42.285714285714285,31.625,35.0,32.333333333333336,52.0,48.0,43.0,34.0,-9999.0,2.0,44.46666666666667,35.666666666666664,28.0,25.5,48.333333333333336,26.166666666666668,34.0,40.38095238095238,31.647058823529413,24.75,19.176470588235293,-9999.0,-9999.0,45.0
23.0,50.285714285714285,38.206896551724135,34.69230769230769,25.0,42.13333333333333,59.142857142857146,48.421052631578945,53.125,65.0,61.4,52.5,40.0,40.77777777777778,22.285714285714285,31.0,21.571428571428573,48.46153846153846,61.25,67.63636363636364,57.708333333333336,48.04761904761905,49.8,38.0,44.3,46.65217391304348,-9999.0,12.5,4.0,28.2,38.45454545454545,36.23529411764706,32.09090909090909,41.166666666666664,55.0,46.888888888888886,35.666666666666664,41.18181818181818,1.5,3.0,34.8421052631579,28.5,27.454545454545453,35.25,43.588235294117645,41.583333333333336,43.470588235294116,44.333333333333336,34.17391304347826,28.6,28.666666666666668,-9999.0,16.0,79.5
24.0,65.5,37.48148148148148,53.875,-9999.0,20.77777777777778,35.0,31.5,51.0,55.5,69.33333333333333,59.0,32.30434782608695,39.5,-9999.0,25.0,-9999.0,28.333333333333332,37.6,23.666666666666668,24.88888888888889,43.68421052631579,71.5,52.0,67.0,49.4,-9999.0,26.5,-9999.0,-9999.0,22.428571428571427,8.5,45.0,29.0,40.0,43.2,48.0,53.833333333333336,-9999.0,18.0,13.25,21.666666666666668,-9999.0,20.0,57.0,23.0,25.285714285714285,45.8421052631579,26.6,27.0,23.125,-9999.0,-9999.0,61.5
25.0,87.0,33.51851851851852,66.125,-9999.0,12.166666666666666,41.333333333333336,38.0,33.857142857142854,-9999.0,35.0,8.5,34.56521739130435,39.5,-9999.0,33.5,-9999.0,33.166666666666664,35.333333333333336,26.88888888888889,28.058823529411764,20.5,31.25,20.5,26.2,50.31818181818182,47.0,49.0,-9999.0,-9999.0,19.375,12.5,-9999.0,13.0,-9999.0,19.4,-9999.0,27.5,-9999.0,36.5,22.2,18.0,-9999.0,18.0,-9999.0,24.833333333333332,22.0,42.0,14.615384615384615,12.0,17.133333333333333,-9999.0,-9999.0,68.0
26.0,51.285714285714285,38.241379310344826,48.714285714285715,-9999.0,17.46153846153846,24.666666666666668,29.61904761904762,37.733333333333334,23.333333333333332,24.5,23.5,40.916666666666664,36.27272727272727,42.833333333333336,23.5,14.333333333333334,26.583333333333332,37.875,35.75,35.333333333333336,29.22222222222222,20.333333333333332,21.5,23.875,55.16,43.0,56.0,36.23076923076923,9.5,26.22222222222222,26.210526315789473,23.6,15.0,-9999.0,19.2,17.5,24.88888888888889,48.666666666666664,30.0,35.09090909090909,20.25,29.8,22.857142857142858,41.5,28.25,21.733333333333334,34.4,22.043478260869566,13.0,20.642857142857142,-9999.0,20.0,30.0
27.0,68.75,39.827586206896555,65.88888888888889,27.0,19.0,38.0,55.0,48.642857142857146,15.0,41.0,33.0,43.65217391304348,38.0,-9999.0,25.0,35.0,42.57142857142857,39.8,43.333333333333336,37.0625,45.05882352941177,28.25,21.0,33.333333333333336,49.69230769230769,-9999.0,85.66666666666667,52.0,-9999.0,43.166666666666664,26.0,-9999.0,26.75,-9999.0,39.25,43.0,38.77777777777778,-9999.0,52.666666666666664,35.875,29.75,-9999.0,40.0,50.285714285714285,30.5,39.714285714285715,49.875,30.142857142857142,38.25,36.0,-9999.0,-9999.0,0.0
28.0,50.0,43.714285714285715,65.0,-9999.0,24.88888888888889,27.0,-9999.0,49.69230769230769,37.5,45.0,33.666666666666664,47.95652173913044,34.142857142857146,-9999.0,45.0,51.0,47.142857142857146,39.0,30.5,37.9375,45.705882352941174,49.25,43.5,51.714285714285715,58.34375,-9999.0,65.0,59.0,-9999.0,28.666666666666668,20.0,-9999.0,27.333333333333332,-9999.0,37.666666666666664,42.0,47.166666666666664,-9999.0,8.0,28.928571428571427,29.666666666666668,32.0,34.0,56.0,41.0,46.857142857142854,53.5,42.357142857142854,46.0,43.833333333333336,-9999.0,-9999.0,11.0
29.0,29.857142857142858,43.241379310344826,62.0,56.0,57.5625,37.63636363636363,22.466666666666665,32.5,-9999.0,-9999.0,18.5,47.666666666666664,37.3,45.25,61.166666666666664,40.57142857142857,53.666666666666664,46.0,48.333333333333336,35.31578947368421,26.9375,11.0,13.0,15.875,63.46153846153846,39.0,62.22222222222222,44.38461538461539,38.42857142857143,39.25,40.888888888888886,34.888888888888886,28.235294117647058,38.0,31.714285714285715,15.0,20.333333333333332,9.0,17.375,14.0,26.1,18.3,27.25,38.5,34.0,38.35294117647059,48.0,41.47826086956522,37.0,29.0,-9999.0,8.0,32.5
30.0,80.25,41.86206896551724,68.6,66.0,70.0,61.0,-9999.0,37.142857142857146,-9999.0,-9999.0,27.0,48.43478260869565,42.285714285714285,-9999.0,65.33333333333333,73.0,67.57142857142857,49.0,44.3,30.823529411764707,26.846153846153847,19.666666666666668,23.0,32.4,58.22727272727273,40.0,92.33333333333333,-9999.0,-9999.0,52.166666666666664,23.9,-9999.0,30.75,35.0,29.2,-9999.0,19.0,-9999.0,49.0,29.210526315789473,48.75,43.0,41.0,58.5,42.0,37.57142857142857,37.6875,23.58823529411765,34.0,26.1875,-9999.0,-9999.0,29.0
31.0,62.5,36.758620689655174,63.63636363636363,54.0,50.5,67.0,62.0,44.642857142857146,40.0,42.0,24.5,50.391304347826086,39.0,49.0,51.8,105.0,95.85714285714286,71.57142857142857,65.6,52.21052631578947,39.888888888888886,36.0,18.0,33.4,57.125,50.0,66.8,43.0,-9999.0,66.85714285714286,43.166666666666664,-9999.0,52.0,-9999.0,42.8,43.0,30.0,-9999.0,46.666666666666664,40.592592592592595,46.0,64.0,57.0,61.4,47.5,55.714285714285715,39.46153846153846,46.9375,50.75,43.77777777777778,-9999.0,-9999.0,16.0
32.0,39.42857142857143,35.36666666666667,61.733333333333334,22.0,41.2,58.30769230769231,51.35,49.125,25.0,20.0,32.0,43.291666666666664,33.90909090909091,38.6,60.5,65.625,91.58333333333333,77.6875,81.22727272727273,71.95833333333333,69.31818181818181,44.8,36.0,32.55555555555556,59.69444444444444,39.0,35.625,30.0,66.85714285714286,65.63636363636364,67.4,67.81818181818181,53.111111111111114,65.0,69.42857142857143,77.33333333333333,55.92857142857143,44.2,17.0,53.37931034482759,59.76923076923077,58.30769230769231,69.33333333333333,57.588235294117645,54.916666666666664,49.35294117647059,36.416666666666664,46.541666666666664,58.285714285714285,53.63333333333333,-9999.0,9.0,32.0
33.0,41.0,35.55555555555556,65.88888888888889,50.0,33.0,87.0,85.0,54.92307692307692,31.0,64.0,35.666666666666664,43.21739130434783,35.857142857142854,-9999.0,46.6,84.0,96.125,90.16666666666667,82.63636363636364,74.84210526315789,81.75,48.666666666666664,33.0,42.375,69.57692307692308,38.0,60.5,-9999.0,-9999.0,70.0,46.75,77.0,64.25,81.0,82.8,86.0,57.8,-9999.0,27.0,42.92857142857143,54.875,68.0,65.5,51.0,54.833333333333336,53.285714285714285,35.7,36.05555555555556,39.5,45.44444444444444,-9999.0,-9999.0,36.5
34.0,27.666666666666668,35.41379310344828,58.90909090909091,40.0,55.45454545454545,65.5,92.0,63.0,58.333333333333336,66.5,50.0,41.869565217391305,37.0,-9999.0,67.66666666666667,90.0,101.0,92.0,97.72727272727273,86.0,86.27777777777777,65.0,60.0,66.625,65.0,39.0,71.83333333333333,23.0,-9999.0,84.5,41.833333333333336,72.0,67.33333333333333,85.0,88.8,101.0,62.333333333333336,-9999.0,24.0,35.166666666666664,54.7,62.0,51.5,53.55555555555556,50.0,55.285714285714285,46.95,48.5,40.25,45.05555555555556,-9999.0,-9999.0,20.0
35.0,31.428571428571427,30.444444444444443,58.125,66.5,96.4,103.71428571428571,61.89473684210526,42.6,38.0,58.0,29.0,33.875,40.72727272727273,32.8,71.28571428571429,52.5,106.58333333333333,103.33333333333333,92.86363636363636,88.20833333333333,59.55555555555556,33.5,30.5,25.166666666666668,76.26923076923077,45.0,72.88888888888889,36.333333333333336,63.25,88.0909090909091,68.21052631578948,67.0,60.1578947368421,62.0,59.0,68.0,33.8,11.5,10.5,23.46153846153846,41.666666666666664,53.46153846153846,57.25,36.666666666666664,37.25,50.1875,41.142857142857146,59.583333333333336,57.55555555555556,58.12903225806452,-9999.0,18.0,7.0
36.0,44.333333333333336,27.615384615384617,65.91666666666667,80.0,84.58333333333333,75.66666666666667,79.0,48.785714285714285,39.0,59.0,20.5,37.130434782608695,35.57142857142857,-9999.0,90.75,124.0,101.0,78.0,67.0909090909091,58.1578947368421,75.35,44.5,25.5,33.6,42.875,-9999.0,81.66666666666667,-9999.0,-9999.0,61.625,15.125,68.0,47.0,68.0,77.2,85.0,52.57142857142857,-9999.0,43.333333333333336,22.53846153846154,39.875,-9999.0,26.0,28.333333333333332,16.333333333333332,18.0,34.4,20.5,42.5,27.235294117647058,-9999.0,-9999.0,13.0
37.0,26.0,28.571428571428573,65.66666666666667,89.0,27.90909090909091,19.333333333333332,-9999.0,33.75,-9999.0,-9999.0,14.0,40.65217391304348,31.285714285714285,-9999.0,71.0,88.0,43.57142857142857,32.0,30.0,24.875,35.93333333333333,22.666666666666668,21.5,23.0,35.75,-9999.0,73.5,74.0,-9999.0,54.375,22.416666666666668,-9999.0,26.25,-9999.0,44.25,-9999.0,28.0,-9999.0,43.5,32.55555555555556,64.4,-9999.0,35.5,33.0,38.166666666666664,35.714285714285715,34.75,23.0625,19.0,25.866666666666667,-9999.0,-9999.0,38.0
38.0,15.714285714285714,34.13793103448276,38.25,49.5,40.666666666666664,29.76923076923077,21.94736842105263,37.5,16.0,10.0,15.0,38.375,29.5,26.0,66.66666666666667,55.857142857142854,57.416666666666664,41.166666666666664,47.80952380952381,50.22727272727273,46.53846153846154,24.75,17.0,16.166666666666668,43.86363636363637,3.0,40.25,43.083333333333336,57.111111111111114,49.25,41.1578947368421,49.9,39.55555555555556,43.0,32.625,39.0,19.2,17.5,17.444444444444443,40.0,53.5,38.5,50.285714285714285,42.92857142857143,40.916666666666664,52.588235294117645,46.69230769230769,45.4,34.0,32.5,-9999.0,11.0,27.0
39.0,33.5,39.111111111111114,47.4,15.0,30.583333333333332,43.75,53.0,31.625,-9999.0,-9999.0,20.0,38.04347826086956,33.0,-9999.0,32.333333333333336,57.0,67.0,60.142857142857146,59.18181818181818,71.5625,55.30769230769231,12.0,8.5,10.25,43.73684210526316,41.0,48.2,-9999.0,-9999.0,50.714285714285715,35.27272727272727,58.0,45.0,-9999.0,40.5,-9999.0,20.0,-9999.0,30.5,28.27777777777778,37.142857142857146,29.0,51.0,50.0,53.0,60.0,53.3,52.64705882352941,54.6,49.125,-9999.0,-9999.0,-9999.0
40.0,35.0,41.407407407407405,55.7,-9999.0,10.8,23.5,43.0,38.0,-9999.0,-9999.0,22.5,51.04347826086956,38.0,-9999.0,42.0,37.0,44.0,51.4,55.27272727272727,54.473684210526315,59.25,23.0,19.0,10.5,44.54545454545455,-9999.0,63.5,57.0,-9999.0,42.42857142857143,36.1,62.0,55.25,-9999.0,53.333333333333336,61.0,43.666666666666664,54.0,12.0,18.333333333333332,43.142857142857146,43.0,36.0,-9999.0,36.166666666666664,47.857142857142854,41.77272727272727,40.94117647058823,55.0,46.55555555555556,-9999.0,-9999.0,31.0
41.0,29.0,37.785714285714285,39.23076923076923,41.5,32.285714285714285,19.1,10.333333333333334,41.46153846153846,49.0,20.0,17.5,42.25,31.77777777777778,40.0,51.857142857142854,39.57142857142857,48.75,36.0,28.11764705882353,44.22727272727273,50.611111111111114,40.25,39.5,33.5,42.48148148148148,6.0,61.9,50.81818181818182,40.142857142857146,32.44444444444444,25.375,39.8,33.5,38.0,43.166666666666664,35.333333333333336,36.0,7.0,18.5,33.23809523809524,44.18181818181818,48.76923076923077,37.5,42.09090909090909,41.916666666666664,39.470588235294116,34.333333333333336,31.782608695652176,23.0,27.892857142857142,-9999.0,42.0,22.5
42.0,43.25,27.625,59.125,-9999.0,62.666666666666664,35.5,-9999.0,32.285714285714285,22.0,-9999.0,21.0,28.636363636363637,31.428571428571427,-9999.0,54.0,65.0,94.14285714285714,61.166666666666664,58.90909090909091,39.1875,24.692307692307693,13.0,15.0,16.666666666666668,47.916666666666664,-9999.0,77.5,-9999.0,-9999.0,57.142857142857146,26.857142857142858,27.0,22.0,-9999.0,29.5,-9999.0,17.0,-9999.0,13.0,31.157894736842106,46.875,65.0,36.0,39.0,29.0,29.714285714285715,46.94117647058823,24.235294117647058,26.5,25.0,-9999.0,-9999.0,-9999.0
43.0,41.0,21.166666666666668,42.44444444444444,43.0,74.33333333333333,63.0,-9999.0,40.111111111111114,45.0,-9999.0,21.0,25.045454545454547,27.0,-9999.0,55.333333333333336,83.0,91.0,75.14285714285714,80.72727272727273,56.31578947368421,47.57142857142857,15.0,12.5,15.333333333333334,55.80952380952381,43.0,51.833333333333336,-9999.0,-9999.0,68.125,43.125,45.0,37.666666666666664,-9999.0,51.25,55.0,27.0,-9999.0,16.0,30.466666666666665,52.125,49.0,39.0,17.0,26.666666666666668,35.714285714285715,37.53846153846154,35.0,38.2,35.1764705882353,-9999.0,-9999.0,-9999.0
